invoice_id,siren,vendor_name,iban,amount,currency,invoice_date,posting_date,po_number,user_id,cost_center,gl_account,is_fraud,fraud_type
INV00003339,799088117,Pages SAS,FR0391122528837505661863239,136.51,EUR,2024-08-13,2024-08-14,,U024,CC320,6132,False,none
INV00003825,262244472,Royer Bouvet S.A. SASU,FR6364027011686462252237281,887.91,EUR,2024-08-29,2024-08-30,PO904246,U008,CC894,6068,False,none
INV00002532,475412126,Alves S.A.R.L. SARL,FR6327768962706614982824674,3235.12,EUR,2025-06-06,2025-06-08,PO770555,U001,CC880,6228,False,none
INV00004301,353465549,Hamel Legrand et Fils SARL,FR9247725129578606940960035,333.6,EUR,2024-08-31,2024-09-04,PO380128,U028,CC142,6135,False,none
INV00001058,097289623,Loiseau SCI,FR9611877347784858800616756,8754.34,EUR,2024-11-01,2024-11-05,PO160006,U018,CC943,6061,False,none
INV00002166,865890260,Royer et Fils SAS,FR3684148460191344389982780,821.9,EUR,2024-11-09,2024-11-13,PO601718,U006,CC432,6228,False,none
INV00004229,478985625,Philippe et Fils SA,FR2858929880858382521293289,468.25,EUR,2025-07-01,2025-07-08,PO374127,U022,CC909,6068,False,none
INV00003604,555439878,Chauvin et Fils SAS,FR8000767620901447340433700,3318.07,EUR,2025-04-27,2025-04-30,PO713931,U010,CC617,6065,False,none
INV00000281,567982507,Delahaye EURL,FR7667146283143598926256609,13000.79,EUR,2025-03-10,2025-03-15,PO113524,U004,CC630,6132,False,none
INV00003807,341036971,Georges SA,FR1814586833901981794695489,6723.26,EUR,2024-07-03,2024-07-09,PO585497,U014,CC821,6065,False,none
INV00001316,518023806,Vincent S.A.R.L. SASU,FR0506500425488214236914307,265.73,EUR,2024-06-10,2024-06-16,PO844669,U027,CC741,6132,False,none
INV00005129,584419866,Gay EURL,FR4351364424936312303477866,46564.62,EUR,2025-04-12,2025-04-18,PO236850,U011,CC839,6181,True,amount_outlier
INV00000968,231665876,Leroux Millet S.A.S. EURL,FR2753278774701687339500479,152.99,EUR,2024-03-22,2024-03-27,PO497242,U026,CC696,6061,False,none
INV00004773,851493689,Clément SA,FR2679772369292984257991366,633.6,EUR,2024-09-07,2024-09-11,PO551331,U013,CC507,6063,False,none
INV00001939,996846081,Bailly Dias SARL EURL,FR2337976627051157942387367,1090.56,EUR,2025-09-13,2025-09-16,PO213204,U007,CC318,6228,False,none
INV00003434,029333346,Guillon Bailly S.A. EURL,FR4004588679252985856728727,1120.97,EUR,2024-01-13,2024-01-17,PO717738,U022,CC871,6063,False,none
INV00003757,326033230,Martin SA,FR0948439910622723626693351,69.18,EUR,2024-04-21,2024-04-22,PO557558,U019,CC344,6181,False,none
INV00000619,725217525,Gay et Fils SASU,FR6831670450232902822700934,132.57,EUR,2024-06-21,2024-06-22,PO850534,U000,CC264,6135,False,none
INV00003458,398225871,Da Silva SASU,FR8067899730806958146717957,853.65,EUR,2024-04-20,2024-04-21,PO630737,U001,CC381,6061,False,none
INV00001742,341232812,Maillet Munoz SARL SCI,FR0591251341252866929662782,625.39,EUR,2024-05-31,2024-06-06,PO132002,U020,CC552,6065,False,none
INV00001390,259526949,Carre Picard S.A.S. SASU,FR3113875927125663836151718,4606.05,EUR,2024-05-05,2024-05-09,PO610168,U019,CC841,6228,False,none
INV00004204,662782827,Bertrand Rodriguez S.A. SASU,FR0484855716176880294240903,1676.65,EUR,2024-12-12,2024-12-15,PO483279,U007,CC667,6065,False,none
INV00001847,341036971,Georges SA,FR1814586833901981794695489,849.19,EUR,2024-07-09,2024-07-13,PO228090,U015,CC842,6228,False,none
INV00001579,426818184,Paul S.A. SARL,FR3071681572450000001529113,131.83,EUR,2025-06-25,2025-06-28,PO788056,U001,CC472,6065,False,none
INV00001655,432225913,Ruiz Rémy SA SASU,FR8391090326714949819421794,2030.74,EUR,2024-11-01,2024-11-04,,U029,CC342,6063,False,none
INV00002352,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,686.03,EUR,2025-03-07,2025-03-07,PO691947,U027,CC209,6135,False,none
INV00002212,051531952,Ramos Da Silva S.A.R.L. SCI,FR4181040915701840943533448,460.68,EUR,2025-12-07,2025-12-12,PO760914,U022,CC903,6181,False,none
INV00003275,513338726,Lebreton SCI,FR1549649909133412328120679,310.23,EUR,2025-07-22,2025-07-26,,U023,CC802,6065,False,none
INV00002020,421689421,Adam Leblanc S.A.R.L. SA,FR8087158415608213711842547,18061.08,EUR,2024-11-12,2024-11-17,PO176377,U025,CC572,6135,False,none
INV00005123,807374167,Auger Lacroix et Fils SCI,FR8530276420865675661844386,55702.44,EUR,2025-07-20,2025-07-23,PO741784,U001,CC211,6063,True,amount_outlier
INV00001956,235116155,Guillon SA,FR5453287101226916697848018,6575.56,EUR,2025-09-27,2025-10-01,PO413223,U016,CC694,6132,False,none
INV00003824,562328588,Meunier SA,FR8621752500743292712966667,221.24,EUR,2025-01-09,2025-01-14,PO252603,U016,CC474,6181,False,none
INV00003192,121003236,Klein Dumont S.A.S. EURL,FR6871114837537458438458810,363.93,EUR,2024-02-13,2024-02-16,PO859749,U002,CC387,6181,False,none
INV00001307,980893246,Leclercq EURL,FR9610713966055830344144885,660.83,EUR,2024-02-03,2024-02-10,PO420756,U015,CC905,6132,False,none
INV00002003,698485833,Laporte Robert et Fils SAS,FR6644210175096170159591945,224.71,EUR,2024-10-09,2024-10-13,PO502355,U025,CC195,6132,False,none
INV00004596,606530745,Cordier S.A. SASU,FR0462447951330531949796958,809.31,EUR,2025-06-06,2025-06-13,PO478234,U008,CC907,6132,False,none
INV00000575,662961943,Boulay SASU,FR7091025743263039752450864,697.26,EUR,2024-05-31,2024-05-31,PO746288,U024,CC227,6132,False,none
INV00002360,210388629,Launay Martins et Fils EURL,FR8151448811210314217518878,682.8,EUR,2024-07-20,2024-07-26,PO639596,U024,CC629,6132,False,none
INV00004335,496499091,Lombard EURL,FR9026609379660334191825537,5213.32,EUR,2025-07-23,2025-07-28,PO331732,U010,CC130,6065,False,none
INV00004577,560466183,Rocher et Fils SASU,FR0824972439920116691836264,1611.34,EUR,2025-01-12,2025-01-18,PO402422,U007,CC239,6068,False,none
INV00001706,134316117,Seguin Gay S.A. SASU,FR0315336884443106987205061,1829.71,EUR,2025-04-06,2025-04-11,PO228115,U012,CC845,6068,False,none
INV00003996,797403447,Guilbert EURL,FR7376767721903404384279788,2945.42,EUR,2024-06-03,2024-06-04,PO718753,U001,CC625,6065,False,none
INV00003707,797403447,Guilbert EURL,FR7376767721903404384279788,128.66,EUR,2025-05-10,2025-05-15,PO566547,U027,CC701,6061,False,none
INV00001280,611254573,Étienne SARL SA,FR2742340163611284971859484,408.84,EUR,2025-09-17,2025-09-20,PO852420,U022,CC760,6068,False,none
INV00000861,775901751,Lambert SA,FR9251405468356521568182096,2586.75,EUR,2024-04-21,2024-04-25,PO657980,U003,CC382,6068,False,none
INV00004277,496513709,Mahe S.A. SA,FR1234835642087375300119721,2591.86,EUR,2025-06-05,2025-06-07,PO840843,U008,CC958,6061,False,none
INV00001801,863840666,Peron SCI,FR9838843660443240061572768,2333.73,EUR,2025-02-03,2025-02-07,PO358604,U020,CC236,6132,False,none
INV00001628,884252410,Lemaire SA,FR3515632686850745106634362,694.62,EUR,2025-08-05,2025-08-09,PO524170,U018,CC521,6132,False,none
INV00001993,038567700,Rémy SAS,FR1374223196463004023693626,1063.94,EUR,2025-06-27,2025-06-27,PO429779,U015,CC692,6065,False,none
INV00002639,474687234,Vincent EURL,FR3185977034824771093248086,187.86,EUR,2025-09-15,2025-09-19,PO778998,U020,CC520,6063,False,none
INV00000269,082677345,Ledoux SA SAS,FR3527206345911238296577242,511.3,EUR,2025-02-27,2025-03-01,PO844747,U018,CC873,6065,False,none
INV00000629,240084271,De Oliveira SASU,FR8171543799371240659657569,15415.13,EUR,2025-10-06,2025-10-06,PO423896,U016,CC805,6063,False,none
INV00003081,215064890,Dubois SASU,FR5318481973741897215406417,9484.18,EUR,2025-09-02,2025-09-04,PO538190,U022,CC604,6065,False,none
INV00002334,773592555,Lacombe EURL,FR6784795137116241124127238,231.9,EUR,2024-05-21,2024-05-26,PO989300,U026,CC937,6068,False,none
INV00002966,347955276,Ledoux SA,FR7929384401348087354378826,136.68,EUR,2024-02-25,2024-02-27,PO388461,U018,CC312,6063,False,none
INV00000300,522675289,Alexandre SA,FR7004735047639283199529800,3592.81,EUR,2025-01-20,2025-01-21,PO513989,U012,CC811,6063,False,none
INV00000459,800439735,Breton Durand SA SA,FR5358752568065625904599080,714.92,EUR,2025-10-28,2025-11-04,,U017,CC721,6135,False,none
INV00001447,477752047,Mallet SASU,FR7165193982807374167243426,302.95,EUR,2025-07-04,2025-07-11,PO527636,U011,CC542,6063,False,none
INV00001472,596401658,Blin S.A.R.L. SCI,FR7012847818913718949058077,3753.42,EUR,2025-01-30,2025-02-06,PO566266,U025,CC817,6063,False,none
INV00002046,474517123,Moreau Labbé SA SAS,FR7233542168942104478985625,12194.1,EUR,2024-08-31,2024-09-05,PO649472,U024,CC943,6068,False,none
INV00004361,641605297,Bouchet SA SCI,FR7593998245587716947225699,324.83,EUR,2024-05-05,2024-05-07,PO652048,U014,CC779,6063,False,none
INV00004020,904530174,Pelletier Chartier SA SCI,FR4658377674996165926610857,182.14,EUR,2025-02-24,2025-02-27,PO612794,U006,CC505,6068,False,none
INV00003573,851493689,Clément SA,FR2679772369292984257991366,2893.9,EUR,2024-03-11,2024-03-15,PO925751,U012,CC933,6061,False,none
INV00002113,016400524,Blanchet SA,FR0417839084700766177115921,195.88,EUR,2025-09-22,2025-09-28,PO258162,U018,CC183,6068,False,none
INV00000027,058651850,Bernard Boulay SA SASU,FR7178686337524310690331190,340.05,EUR,2025-08-26,2025-09-02,PO685472,U025,CC760,6135,False,none
INV00002040,308488725,Brun Rousseau S.A.R.L. SASU,FR1123959473721329016204787,94.2,EUR,2024-02-18,2024-02-23,PO338030,U025,CC761,6065,False,none
INV00004663,332061632,Perrot S.A.R.L. SAS,FR9390392355580996132730346,104.35,EUR,2025-05-06,2025-05-10,PO913268,U012,CC489,6061,False,none
INV00004238,798552414,Boulay Bertin SARL SAS,FR9375749490228403595442947,554.28,EUR,2024-07-01,2024-07-06,PO960113,U017,CC925,6135,False,none
INV00000837,663193149,Ramos SCI,FR4364039106518017046226567,11902.65,EUR,2024-09-24,2024-10-01,PO442753,U018,CC492,6068,False,none
INV00004085,310341316,Delannoy Langlois S.A.R.L. SASU,FR6557871331509839301031051,796.83,EUR,2025-07-05,2025-07-05,PO583861,U024,CC893,6132,False,none
INV00004427,999347687,Poirier SARL,FR4172322903102879508304405,574.74,EUR,2025-01-26,2025-01-28,PO709187,U021,CC938,6065,False,none
INV00002008,473647102,Jacob SARL SCI,FR8290552818325381793355486,1746.02,EUR,2024-12-04,2024-12-09,PO716904,U012,CC548,6063,False,none
INV00005058,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,4959.73,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00000503,313237058,Clément SASU,FR6173203093761847870050506,1300.75,EUR,2024-08-15,2024-08-21,PO751009,U014,CC290,6068,False,none
INV00003426,398225871,Da Silva SASU,FR8067899730806958146717957,207.65,EUR,2024-08-22,2024-08-25,,U028,CC498,6135,False,none
INV00004440,540331739,Paris SAS,FR1487758030468750635190361,1038.85,EUR,2025-06-20,2025-06-26,PO298324,U011,CC654,6063,False,none
INV00000380,288095701,Costa SA,FR8632016328708317278895798,10978.37,EUR,2025-09-18,2025-09-25,PO382400,U019,CC773,6061,False,none
INV00001851,786801128,Bègue et Fils SCI,FR6283673657661565452711116,335.76,EUR,2024-11-22,2024-11-24,,U007,CC782,6228,False,none
INV00001525,671902294,Alves et Fils SARL,FR0589113529096561014388899,495.97,EUR,2024-08-22,2024-08-26,PO557067,U008,CC991,6065,False,none
INV00002365,374741124,Hervé Sanchez S.A.S. SA,FR2338984690819740056435023,667.29,EUR,2025-07-19,2025-07-26,PO584570,U000,CC436,6132,False,none
INV00003849,669096705,Roux SAS,FR0683584168784991216558523,640.15,EUR,2024-11-10,2024-11-13,PO726068,U002,CC750,6065,False,none
INV00003052,870831727,Becker SCI,FR2373947312172715518844225,578.98,EUR,2024-10-04,2024-10-09,PO852816,U021,CC387,6228,False,none
INV00002884,426818184,Paul S.A. SARL,FR3071681572450000001529113,1470.95,EUR,2024-09-14,2024-09-19,PO308092,U012,CC648,6228,False,none
INV00002340,257905072,Gonzalez Bernard S.A. SAS,FR1739087884434481230834024,443.38,EUR,2025-03-04,2025-03-09,PO712846,U021,CC412,6065,False,none
INV00000374,229014767,Mendès SARL,FR4002770384309883920530214,2469.75,EUR,2025-10-19,2025-10-20,PO618951,U001,CC552,6135,False,none
INV00003484,545494808,Collet SAS,FR2135369378547772522872808,5206.83,EUR,2024-03-05,2024-03-12,PO453125,U012,CC360,6063,False,none
INV00002381,414586850,Marty SA,FR6823124329212779979955271,106.94,EUR,2025-12-05,2025-12-08,PO634414,U023,CC713,6181,False,none
INV00004445,779082723,Perret SA,FR6634392529596111102867120,2738.9,EUR,2024-03-20,2024-03-24,PO706003,U003,CC252,6181,False,none
INV00000939,776945314,Neveu SASU,FR6070866882634351751830469,2062.15,EUR,2024-09-16,2024-09-22,PO228320,U021,CC178,6063,False,none
INV00004102,086353654,Rémy SAS,FR9096443098591679541072728,527.77,EUR,2025-04-17,2025-04-17,PO847937,U004,CC744,6228,False,none
INV00005086,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,49725.39,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00002799,848947697,Benard Bouvier S.A.R.L. SARL,FR6918444218299874781224890,497.86,EUR,2024-09-02,2024-09-03,PO861241,U016,CC816,6061,False,none
INV00002147,949299556,Vasseur Guyot SA SA,FR9534699673311677269608437,203.35,EUR,2024-05-08,2024-05-08,PO530883,U025,CC449,6065,False,none
INV00004076,223253672,Imbert SA,FR2304120092820667849843624,19281.22,EUR,2024-08-15,2024-08-18,PO384499,U019,CC258,6181,False,none
INV00004681,724004991,Lejeune Rodrigues SA EURL,FR6043973597107256366941180,610.52,EUR,2025-01-20,2025-01-27,PO606438,U002,CC472,6132,False,none
INV00004349,043898364,Renard SCI,FR5940299015579980284139080,32.32,EUR,2025-07-22,2025-07-23,,U011,CC961,6068,False,none
INV00002068,308488725,Brun Rousseau S.A.R.L. SASU,FR1123959473721329016204787,1205.43,EUR,2024-12-13,2024-12-17,,U017,CC407,6063,False,none
INV00000529,691251778,Allain S.A. EURL,FR2311426258273902196207100,1115.72,EUR,2024-12-08,2024-12-09,PO626138,U016,CC659,6063,False,none
INV00003308,872050614,Chauvin SASU,FR7044090797727810509222161,3129.93,EUR,2024-10-11,2024-10-14,PO111749,U022,CC284,6132,False,none
INV00003984,442067883,Dias SARL,FR2617195535603319036890030,3858.38,EUR,2024-08-02,2024-08-06,,U025,CC833,6063,False,none
INV00000636,207501102,Gillet SCI,FR2553970548739610290871827,3270.73,EUR,2024-04-18,2024-04-20,PO563348,U022,CC594,6132,False,none
INV00001269,706324241,Charpentier S.A.R.L. EURL,FR5896136715778711216636515,66.99,EUR,2024-04-12,2024-04-16,PO834242,U020,CC673,6132,False,none
INV00000185,656482366,Lelièvre SA,FR6535977468862392407581814,6671.26,EUR,2024-12-15,2024-12-17,PO900962,U028,CC763,6065,False,none
INV00004077,870021765,Leclerc EURL,FR2634672994938743027169385,565.88,EUR,2024-04-18,2024-04-22,PO529251,U029,CC800,6065,False,none
INV00003398,356588043,Marion SAS,FR9698795098221040164818804,3398.45,EUR,2025-10-12,2025-10-16,PO699722,U002,CC660,6061,False,none
INV00003689,988516560,Laroche S.A. SARL,FR6656770051844989266591846,2086.68,EUR,2025-06-04,2025-06-04,PO400909,U001,CC481,6181,False,none
INV00001797,267658617,Brun S.A. EURL,FR3210672872866041644859592,1081.11,EUR,2025-03-01,2025-03-04,PO829286,U008,CC130,6135,False,none
INV00002979,803397401,Michaud SARL,FR7526329676291603248413768,1824.82,EUR,2025-04-29,2025-05-02,,U008,CC657,6063,False,none
INV00001441,556472929,Moreno EURL,FR6614492074926999699648997,1144.47,EUR,2025-03-23,2025-03-27,PO853790,U015,CC307,6132,False,none
INV00003661,571775140,Martel EURL,FR6524082226940539672757844,1414.63,EUR,2024-07-12,2024-07-15,,U025,CC500,6063,False,none
INV00005025,051531952,Ramos Da Silva S.A.R.L. S.C.I.,FR4181040915701840943533448,1327.05,EUR,2025-08-01,2025-08-04,PO132924,U005,CC508,6065,True,duplicate_fuzzy
INV00001535,792499125,Gillet S.A.R.L. SA,FR9743356708604145456350200,1010.95,EUR,2025-07-16,2025-07-22,PO589286,U020,CC632,6135,False,none
INV00003678,182688615,Briand Traore SARL SASU,FR0346040142473107201137984,342.52,EUR,2025-01-17,2025-01-24,PO113228,U027,CC205,6065,False,none
INV00003188,675254599,Becker EURL,FR1462137213865890260127961,635.12,EUR,2025-12-11,2025-12-16,PO931106,U023,CC750,6132,False,none
INV00001273,438057198,Jacob S.A. SCI,FR9751877941763425073305597,803.57,EUR,2024-04-15,2024-04-15,PO262541,U021,CC380,6061,False,none
INV00002467,231665876,Leroux Millet S.A.S. EURL,FR2753278774701687339500479,2423.45,EUR,2025-09-26,2025-09-27,PO172816,U020,CC280,6135,False,none
INV00000607,684602235,Alexandre SARL,FR6536911289812317955633185,1325.85,EUR,2025-08-13,2025-08-13,PO927543,U001,CC199,6068,False,none
INV00003621,234138999,Pages Valette S.A.R.L. SA,FR3040412091179112442117536,4457.1,EUR,2025-06-27,2025-06-28,PO381469,U029,CC950,6061,False,none
INV00001712,721811437,Lebrun Boutin S.A. SCI,FR8889218785193583749079779,77.82,EUR,2025-01-28,2025-01-28,,U005,CC313,6061,False,none
INV00002199,392827229,Dumas S.A.R.L. SARL,FR7176775372603214505766194,24.66,EUR,2025-01-29,2025-02-03,PO829751,U012,CC328,6135,False,none
INV00000955,031051834,Germain SCI,FR0473545494808313678377701,394.55,EUR,2025-09-07,2025-09-11,PO791252,U008,CC901,6061,False,none
INV00002579,537735158,Leblanc SARL,FR5203758997571130554885102,742.58,EUR,2025-10-25,2025-10-31,PO952659,U017,CC927,6132,False,none
INV00004826,417154544,Costa SA,FR5121641758231334845871493,5343.87,EUR,2025-03-25,2025-03-27,PO571702,U013,CC413,6135,False,none
INV00004890,518023806,Vincent S.A.R.L. SASU,FR0506500425488214236914307,798.98,EUR,2024-09-05,2024-09-11,PO269983,U006,CC905,6181,False,none
INV00004908,278681447,Fontaine Laurent S.A.S. SCI,FR5109391119269212447174654,610.47,EUR,2025-10-19,2025-10-19,PO628759,U003,CC728,6135,False,none
INV00003935,724004991,Lejeune Rodrigues SA EURL,FR6043973597107256366941180,694.28,EUR,2024-07-27,2024-07-30,PO938651,U025,CC207,6065,False,none
INV00000403,157399305,Delmas SARL,FR4088255629657542786561942,658.28,EUR,2025-11-29,2025-12-02,,U024,CC574,6065,False,none
INV00002071,731781080,Lamy Noël S.A.S. SA,FR8424210249947174648877190,762.44,EUR,2024-11-24,2024-11-29,PO134873,U001,CC517,6228,False,none
INV00004904,081219136,Bertrand SAS,FR8076627028951718702621745,375.51,EUR,2024-07-18,2024-07-21,,U015,CC666,6061,False,none
INV00001977,267736026,Verdier SAS,FR1827874296717565512567468,3832.94,EUR,2025-04-11,2025-04-11,PO550087,U008,CC412,6135,False,none
INV00000158,982620450,Hervé S.A.S. SA,FR9851983273158514936899809,688.66,EUR,2025-08-30,2025-09-06,PO242371,U002,CC240,6181,False,none
INV00001748,148951343,Lucas SAS,FR0358527722170430305486874,1462.7,EUR,2025-12-30,2026-01-05,PO760972,U002,CC949,6068,False,none
INV00002909,545494808,Collet SAS,FR2135369378547772522872808,1573.61,EUR,2025-12-29,2025-12-31,PO832900,U007,CC375,6061,False,none
INV00005150,135290965,Carlier S.A.S. SARL,FR3288718981312920875102932,55335.86,EUR,2024-11-30,2024-11-30,PO967433,U067,CC703,6132,True,weekend_unusual_user
INV00000902,746807154,Briand EURL,FR2461889241418328569146303,125.76,EUR,2025-08-07,2025-08-10,PO404124,U009,CC783,6063,False,none
INV00000352,935889163,Costa Leclerc S.A.S. SASU,FR9290063140352635602293946,1023.05,EUR,2024-09-05,2024-09-08,PO428961,U018,CC184,6063,False,none
INV00001230,662702895,Lefebvre Laine S.A.R.L. EURL,FR3759325250029218515691545,184.68,EUR,2025-12-21,2025-12-27,PO325272,U014,CC736,6132,False,none
INV00004816,310341316,Delannoy Langlois S.A.R.L. SASU,FR6557871331509839301031051,742.11,EUR,2025-03-24,2025-03-26,,U006,CC361,6061,False,none
INV00002140,779071416,Barre SA,FR3851584826691362483550542,601.63,EUR,2025-06-18,2025-06-23,PO323861,U022,CC929,6061,False,none
INV00000444,115542622,Weber SARL,FR2664911110961798178904633,113.64,EUR,2025-02-20,2025-02-24,PO767377,U013,CC550,6228,False,none
INV00005099,000000000,Aubert EURL,FR6188117298068650863765991,1592.73,EUR,2025-04-13,2025-04-15,PO530732,U013,CC505,6228,True,shell_company
INV00000754,315410067,Gosselin S.A.R.L. SAS,FR0264520599604387875357788,4722.53,EUR,2024-11-25,2024-11-29,PO626251,U009,CC826,6068,False,none
INV00001737,933472122,Hamon SASU,FR8116517680866281372143308,721.1,EUR,2025-09-27,2025-10-04,,U016,CC402,6065,False,none
INV00002971,142626551,Dijoux SARL,FR3427017130232129833816742,1778.47,EUR,2025-07-06,2025-07-07,PO215172,U005,CC757,6181,False,none
INV00005130,267736026,Verdier SAS,FR1827874296717565512567468,219877.47,EUR,2025-10-20,2025-10-24,PO958914,U023,CC600,6061,True,amount_outlier
